utterance_id	label	score
LA_E_4778436	bonafide	4.385783
LA_E_2272653	bonafide	0.355938
LA_E_7837349	bonafide	2.671201
LA_E_5728232	bonafide	5.550750
LA_E_1124336	bonafide	-0.885773
LA_E_7735383	bonafide	3.173455
LA_E_8492505	bonafide	4.544794
LA_E_2509902	bonafide	4.274848
LA_E_4897348	bonafide	5.335278
LA_E_3532601	bonafide	1.635669
LA_E_9261097	bonafide	4.156949
LA_E_1603386	bonafide	1.562174
LA_E_7302871	bonafide	1.417163
LA_E_5873303	bonafide	1.343485
LA_E_9567420	bonafide	-0.350646
LA_E_8475879	bonafide	-0.776869
LA_E_2381376	bonafide	1.837895
LA_E_3624662	bonafide	2.605866
LA_E_2940086	bonafide	0.144758
LA_E_3897082	bonafide	-0.538529
LA_E_7203766	bonafide	2.740533
LA_E_6765422	bonafide	1.566037
LA_E_9489380	bonafide	2.527794
LA_E_1595072	bonafide	0.910754
LA_E_7011925	bonafide	3.605091
LA_E_3710861	bonafide	1.880335
LA_E_8108569	bonafide	1.838721
LA_E_3409975	bonafide	-0.168536
LA_E_2700836	bonafide	-1.456750
LA_E_8031175	bonafide	-2.010329
LA_E_3604139	bonafide	-0.291412
LA_E_3690990	bonafide	-0.063808
LA_E_1718120	bonafide	-0.017976
LA_E_3879562	bonafide	0.590130
LA_E_2470931	bonafide	-1.884328
LA_E_7171298	bonafide	0.198733
LA_E_4735286	bonafide	-1.377195
LA_E_8434032	bonafide	-1.056969
LA_E_9239169	bonafide	0.273364
LA_E_6653004	bonafide	-8.641304
LA_E_4031274	bonafide	3.879917
LA_E_8418919	bonafide	3.454408
LA_E_4041989	bonafide	1.295254
LA_E_1219801	bonafide	-0.645008
LA_E_6085034	bonafide	2.583224
LA_E_6839127	bonafide	4.412504
LA_E_9207004	bonafide	5.123796
LA_E_4480157	bonafide	4.068051
LA_E_3584758	bonafide	2.157194
LA_E_7207844	bonafide	0.450518
LA_E_9668632	bonafide	0.355938
LA_E_5388276	bonafide	2.810474
LA_E_7476258	bonafide	2.719754
LA_E_9084144	bonafide	6.273425
LA_E_6089410	bonafide	3.901950
LA_E_8650811	bonafide	4.588512
LA_E_8575400	bonafide	2.551046
LA_E_3366675	bonafide	3.305528
LA_E_2630338	bonafide	4.243350
LA_E_3096252	bonafide	4.438544
LA_E_9800187	bonafide	3.721379
LA_E_4035278	bonafide	4.463871
LA_E_9108005	bonafide	4.544566
LA_E_1418046	bonafide	4.661389
LA_E_8949921	bonafide	1.814995
LA_E_8507473	bonafide	3.447720
LA_E_3203883	bonafide	0.355938
LA_E_2071085	bonafide	0.355938
LA_E_2265130	bonafide	0.355938
LA_E_9857666	bonafide	3.931288
LA_E_9565292	bonafide	3.725238
LA_E_2553382	bonafide	0.355938
LA_E_4608049	bonafide	0.168093
LA_E_1729948	bonafide	1.205222
LA_E_5452694	bonafide	0.355938
LA_E_6460106	bonafide	0.355938
LA_E_2831384	bonafide	0.355938
LA_E_9459998	bonafide	3.975515
LA_E_4902330	bonafide	3.618860
LA_E_2062170	bonafide	0.355938
LA_E_6692724	bonafide	0.323264
LA_E_1097338	bonafide	-3.189871
LA_E_4762412	bonafide	0.355938
LA_E_1041307	bonafide	0.355938
LA_E_4771031	bonafide	0.355938
LA_E_4550818	bonafide	0.815324
LA_E_5989393	bonafide	0.401463
LA_E_1627086	bonafide	-0.773719
LA_E_2391777	bonafide	-4.926953
LA_E_8984892	bonafide	-5.242617
LA_E_9458254	bonafide	0.355938
LA_E_7480457	bonafide	-2.197704
LA_E_3790751	bonafide	-4.134998
LA_E_4972408	bonafide	0.355938
LA_E_7822803	bonafide	-1.341938
LA_E_5808464	bonafide	-4.040211
LA_E_4409986	bonafide	3.987279
LA_E_4977467	bonafide	0.355938
LA_E_8117982	bonafide	0.355938
LA_E_5695045	bonafide	5.493629
LA_E_3733080	bonafide	5.964125
LA_E_7993561	bonafide	3.651029
LA_E_3282067	bonafide	0.355938
LA_E_4788291	bonafide	0.355938
LA_E_7477600	bonafide	0.355938
LA_E_3232668	bonafide	0.355938
LA_E_3810599	bonafide	0.355938
LA_E_6546421	bonafide	0.355938
LA_E_9820089	bonafide	0.355938
LA_E_5870448	bonafide	0.355938
LA_E_4968402	bonafide	4.250407
LA_E_7233717	bonafide	0.355938
LA_E_4008509	bonafide	2.986895
LA_E_6204523	bonafide	0.355938
LA_E_5664691	bonafide	4.706361
LA_E_1225101	bonafide	5.458172
LA_E_7003841	bonafide	6.276138
LA_E_9932987	bonafide	3.370519
LA_E_2610788	bonafide	0.355938
LA_E_4851571	bonafide	2.621811
LA_E_1134841	bonafide	3.508953
LA_E_2003186	bonafide	3.526724
LA_E_5687495	bonafide	3.930160
LA_E_3286802	bonafide	3.949761
LA_E_6442437	bonafide	0.355938
LA_E_3708664	bonafide	1.296707
LA_E_3263913	bonafide	3.714899
LA_E_3953504	bonafide	0.905854
LA_E_5626671	bonafide	2.791203
LA_E_3841917	bonafide	0.355938
LA_E_9006880	bonafide	0.962260
LA_E_3501823	bonafide	-0.863876
LA_E_3534018	bonafide	0.447933
LA_E_2897854	bonafide	0.355938
LA_E_2953884	bonafide	-0.729047
LA_E_1211111	bonafide	-5.163466
LA_E_5769760	bonafide	0.355938
LA_E_4419355	bonafide	-5.622889
LA_E_8602831	bonafide	-2.186315
LA_E_5117229	bonafide	-4.976388
LA_E_7356480	bonafide	0.355938
LA_E_9201787	bonafide	5.010317
LA_E_3496167	bonafide	4.046272
LA_E_5300185	bonafide	0.355938
LA_E_1090086	bonafide	0.355938
LA_E_2353100	bonafide	0.355938
LA_E_4460690	bonafide	0.355938
LA_E_4258442	bonafide	0.355938
LA_E_3894188	bonafide	0.355938
LA_E_4443191	bonafide	3.932772
LA_E_7274722	bonafide	5.570861
LA_E_4293660	bonafide	4.755638
LA_E_7986880	bonafide	3.032108
LA_E_7168655	bonafide	0.355938
LA_E_5918081	bonafide	4.156553
LA_E_1932133	bonafide	0.355938
LA_E_7073764	spoof	-6.731342
LA_E_8826513	spoof	-7.114119
LA_E_5479245	spoof	-7.886446
LA_E_3225595	spoof	-7.142975
LA_E_8657855	spoof	-6.714718
LA_E_3193115	spoof	-7.137369
LA_E_3090499	spoof	-7.927775
LA_E_9399367	spoof	-6.822106
LA_E_2547136	spoof	-6.843257
LA_E_1984891	spoof	0.355938
LA_E_2751455	spoof	-6.842561
LA_E_2662850	spoof	0.355938
LA_E_6253635	spoof	-8.316573
LA_E_6062847	spoof	0.355938
LA_E_1993041	spoof	0.355938
LA_E_6846290	spoof	-5.516844
LA_E_3514133	spoof	-4.941796
LA_E_6350718	spoof	-5.717836
LA_E_5534694	spoof	-5.662872
LA_E_7372634	spoof	-4.796690
LA_E_7527710	spoof	-4.502449
LA_E_9514347	spoof	0.355938
LA_E_9098772	spoof	-5.733875
LA_E_7136813	spoof	-4.704411
LA_E_3158515	spoof	-4.978755
LA_E_6017068	spoof	-5.249421
LA_E_1473721	spoof	-5.409173
LA_E_8654315	spoof	-7.644215
LA_E_8559230	spoof	-7.986788
LA_E_4409037	spoof	-8.349700
LA_E_7108430	spoof	-6.342010
LA_E_7745734	spoof	-6.156863
LA_E_7866804	spoof	-10.668617
LA_E_4101599	spoof	-7.051607
LA_E_6595827	spoof	-7.318607
LA_E_4777026	spoof	-6.594737
LA_E_6915676	spoof	-8.933631
LA_E_9808453	spoof	-8.800610
LA_E_5256543	spoof	-7.886088
LA_E_1895999	spoof	-6.465147
LA_E_1627558	spoof	-7.410174
LA_E_1544388	spoof	-6.988458
LA_E_3781444	spoof	-5.685214
LA_E_7814298	spoof	-7.776882
LA_E_9790213	spoof	-7.108197
LA_E_7339272	spoof	0.355938
LA_E_6501569	spoof	-6.612583
LA_E_8346508	spoof	0.355938
LA_E_2093674	spoof	0.355938
LA_E_3924347	spoof	-6.210959
LA_E_2707383	spoof	-5.370959
LA_E_4984032	spoof	-4.717458
LA_E_4336144	spoof	0.355938
LA_E_6534399	spoof	-8.091775
LA_E_3212322	spoof	-8.022413
LA_E_8666056	spoof	-7.809511
LA_E_9933035	spoof	-9.219840
LA_E_7726521	spoof	0.355938
LA_E_3222116	spoof	-7.223697
LA_E_2641952	spoof	-7.523991
LA_E_5763904	spoof	-7.212427
LA_E_4853741	spoof	-8.259451
LA_E_3760217	spoof	-4.846032
LA_E_5377875	spoof	-6.022494
LA_E_9585556	spoof	-5.748853
LA_E_8262100	spoof	-5.685732
LA_E_3587694	spoof	-7.973300
LA_E_5612896	spoof	-7.879057
LA_E_6448375	spoof	-7.816999
LA_E_5582907	spoof	-7.919264
LA_E_7732207	spoof	-6.678394
LA_E_4285299	spoof	-8.380090
LA_E_1258603	spoof	0.355938
LA_E_4005818	spoof	-8.937723
LA_E_9397869	spoof	-10.053626
LA_E_2899334	spoof	-6.064397
LA_E_7430948	spoof	-6.513464
LA_E_8396932	spoof	-6.455223
LA_E_3950208	spoof	0.355938
LA_E_7986656	spoof	0.355938
LA_E_9523645	spoof	-6.241436
LA_E_1102386	spoof	-5.721335
LA_E_7598383	spoof	0.355938
LA_E_1742029	spoof	-8.062179
LA_E_6614205	spoof	-5.627971
LA_E_6816162	spoof	-4.946434
LA_E_1392347	spoof	-8.816987
LA_E_9423165	spoof	-8.795094
LA_E_4978205	spoof	-9.051846
LA_E_2640562	spoof	-10.638881
LA_E_1876222	spoof	-8.728265
LA_E_1799291	spoof	-8.150650
LA_E_2252724	spoof	-9.394768
LA_E_7216799	spoof	-8.699539
LA_E_7473014	spoof	-8.759079
LA_E_7680689	spoof	-9.159914
LA_E_1230829	spoof	-10.533710
LA_E_4290482	spoof	-8.634530
LA_E_7138005	spoof	-9.109097
LA_E_8217271	spoof	-9.300337
LA_E_5760903	spoof	-7.409900
LA_E_3315723	spoof	-8.077723
LA_E_4109357	spoof	-7.920817
LA_E_1547036	spoof	-9.437767
LA_E_7106370	spoof	-8.070759
LA_E_9592263	spoof	-8.021513
LA_E_2219196	spoof	0.355938
LA_E_7079692	spoof	-9.377445
LA_E_1754161	spoof	-9.413998
LA_E_2082235	spoof	-9.962982
LA_E_5302030	spoof	-10.489042
LA_E_5304849	spoof	-9.158793
LA_E_9680686	spoof	-7.828993
LA_E_3155522	spoof	-7.617868
LA_E_9396714	spoof	-9.551310
LA_E_1504254	spoof	-7.281425
LA_E_1465120	spoof	-8.290020
LA_E_8883619	spoof	-7.718449
LA_E_5919633	spoof	0.355938
LA_E_3922414	spoof	0.355938
LA_E_8357811	spoof	0.355938
LA_E_8370220	spoof	-9.628052
LA_E_4619798	spoof	0.355938
LA_E_8218118	spoof	-8.340099
LA_E_6697550	spoof	-7.442984
LA_E_1345390	spoof	-7.307684
LA_E_9881446	spoof	-7.549183
LA_E_5214450	spoof	-9.496661
LA_E_1096817	spoof	-7.512116
LA_E_2085108	spoof	-7.988811
LA_E_4824849	spoof	-8.363192
LA_E_2836421	spoof	-9.437629
LA_E_9911280	spoof	-8.659492
LA_E_4029133	spoof	-9.130343
LA_E_3337499	spoof	-8.931969
LA_E_9857486	spoof	-9.643328
LA_E_8350550	spoof	-7.007411
LA_E_6834351	spoof	-9.319525
LA_E_3772723	spoof	-8.647619
LA_E_5755281	spoof	-8.573130
LA_E_8634100	spoof	-8.061550
LA_E_1743488	spoof	-8.807817
LA_E_1166247	spoof	-8.952700
LA_E_2708586	spoof	0.355938
LA_E_5040275	spoof	-9.570257
LA_E_3993637	spoof	-9.062901
LA_E_3115809	spoof	-9.867256
LA_E_9801884	spoof	-8.631996
LA_E_6896374	spoof	-7.881569
LA_E_2715421	spoof	-7.593420
LA_E_2006773	spoof	-8.648237
LA_E_4243039	spoof	-7.776446
LA_E_3412944	spoof	-7.216830
LA_E_3198870	spoof	0.355938
LA_E_1982451	spoof	-7.898007
LA_E_2635765	spoof	-7.073397
LA_E_3468287	spoof	-6.775362
LA_E_7496362	spoof	-7.678488
LA_E_4217054	spoof	-7.255356
LA_E_5538859	spoof	-8.821897
LA_E_1766827	spoof	-5.247965
LA_E_5267292	spoof	0.355938
LA_E_4356207	spoof	-4.836280
LA_E_5356563	spoof	-5.543780
LA_E_5732538	spoof	-7.040367
LA_E_8051940	spoof	-6.236913
LA_E_9714243	spoof	-6.112439
LA_E_2991662	spoof	-5.207915
LA_E_2380752	spoof	0.355938
LA_E_5255185	spoof	-4.888909
LA_E_3694445	spoof	-5.531563
LA_E_2035543	spoof	-6.974265
LA_E_3357441	spoof	-6.139777
LA_E_6988580	spoof	-5.735463
LA_E_4151987	spoof	-5.490148
LA_E_2368146	spoof	0.355938
LA_E_7984678	spoof	-5.062890
LA_E_4518889	spoof	-7.202971
LA_E_6374465	spoof	-6.522204
LA_E_7352306	spoof	-6.863504
LA_E_1325925	spoof	-5.594356
LA_E_1428689	spoof	-5.413970
LA_E_8896135	spoof	0.355938
LA_E_2750089	spoof	-6.906874
LA_E_3966716	spoof	0.355938
LA_E_3261560	spoof	-3.082145
LA_E_3566786	spoof	-3.487907
LA_E_1030981	spoof	0.355938
LA_E_9187390	spoof	-2.011508
LA_E_6323928	spoof	-4.482183
LA_E_5001573	spoof	-3.390025
LA_E_9940216	spoof	0.355938
LA_E_8424130	spoof	0.355938
LA_E_1530091	spoof	0.355938
LA_E_3069260	spoof	0.355938
LA_E_1851851	spoof	0.355938
LA_E_7884913	spoof	-3.380343
LA_E_9665369	spoof	0.355938
LA_E_7246851	spoof	-1.552870
LA_E_8293792	spoof	-3.307299
LA_E_2465931	spoof	-5.086347
LA_E_7475501	spoof	0.355938
LA_E_2198894	spoof	-6.346295
LA_E_8408037	spoof	0.355938
LA_E_5198756	spoof	-6.174813
LA_E_7874461	spoof	-6.545159
LA_E_1461246	spoof	-6.105432
LA_E_3111592	spoof	0.355938
LA_E_2277208	spoof	-6.404912
LA_E_1507877	spoof	-6.271692
LA_E_2718978	spoof	-7.287536
LA_E_9422569	spoof	-4.860662
LA_E_2410409	spoof	-5.806684
LA_E_4434840	spoof	0.355938
LA_E_4972532	spoof	-7.167481
LA_E_9897835	spoof	-5.825495
LA_E_7902650	spoof	0.355938
LA_E_5937793	spoof	-2.815252
LA_E_6721001	spoof	-2.504896
LA_E_3183433	spoof	0.355938
LA_E_2391781	spoof	0.355938
LA_E_2034587	spoof	0.355938
LA_E_3466685	spoof	0.355938
LA_E_1723799	spoof	-2.580040
LA_E_1658236	spoof	0.355938
LA_E_8410954	spoof	-2.303994
LA_E_1233691	spoof	-5.044206
LA_E_2401811	spoof	-5.800660
LA_E_3735600	spoof	0.355938
LA_E_2301847	spoof	0.355938
LA_E_5251207	spoof	-5.752688
LA_E_6825943	spoof	0.355938
LA_E_5251464	spoof	0.355938
LA_E_4499179	spoof	0.355938
LA_E_9789053	spoof	-6.538090
LA_E_6909331	spoof	0.355938
LA_E_6756588	spoof	0.355938
LA_E_6299806	spoof	-7.527649
LA_E_3804375	spoof	0.355938
LA_E_3513067	spoof	-4.018277
LA_E_1678370	spoof	0.355938
LA_E_7537535	spoof	0.355938
LA_E_7850087	spoof	-3.459226
LA_E_3633521	spoof	0.355938
LA_E_8371762	spoof	0.355938
LA_E_6326668	spoof	-4.125563
LA_E_8032920	spoof	0.355938
LA_E_4091569	spoof	-6.853816
LA_E_8542981	spoof	0.355938
LA_E_3707191	spoof	-5.535446
LA_E_9394235	spoof	-5.921143
LA_E_5343522	spoof	0.355938
LA_E_8038926	spoof	-6.653335
LA_E_9715655	spoof	0.355938
LA_E_9228289	spoof	-6.918659
LA_E_2360004	spoof	-5.785586
LA_E_9118969	spoof	-6.334260
LA_E_6299410	spoof	0.355938
LA_E_9328046	spoof	-5.876636
LA_E_1418450	spoof	-5.623073
LA_E_4170161	spoof	-6.821405
LA_E_9686661	spoof	0.355938
LA_E_8025730	spoof	0.355938
LA_E_9419309	spoof	0.355938
LA_E_4703636	spoof	0.355938
LA_E_4810610	spoof	-4.337588
LA_E_2560086	spoof	-2.361919
LA_E_6290572	spoof	-2.743099
LA_E_9200608	spoof	0.355938
LA_E_2528219	spoof	-3.901324
LA_E_9911746	spoof	-5.329107
LA_E_9084749	spoof	0.355938
LA_E_9789480	spoof	0.355938
LA_E_4252028	spoof	-3.365063
LA_E_2625187	spoof	-5.174013
LA_E_6116589	spoof	-3.811249
LA_E_5296717	spoof	-3.145961
LA_E_3464737	spoof	-6.581752
LA_E_7815586	spoof	-5.986994
LA_E_7130678	spoof	0.355938
LA_E_6103572	spoof	-4.662143
LA_E_2019839	spoof	-5.682216
LA_E_1914592	spoof	-6.895220
LA_E_7060196	spoof	0.355938
LA_E_9485774	spoof	-5.955204
LA_E_1913717	spoof	0.355938
LA_E_9403783	spoof	-4.659688
LA_E_4139514	spoof	-6.827690
LA_E_3269745	spoof	-6.841572
LA_E_8974650	spoof	0.355938
LA_E_5774411	spoof	-6.482981
LA_E_6272034	spoof	-6.018433
LA_E_9836467	spoof	-5.186282
LA_E_3150407	spoof	-6.143687
LA_E_7049928	spoof	-6.644229
LA_E_8217777	spoof	0.355938
LA_E_9772263	spoof	-7.067614
LA_E_3923373	spoof	0.355938
LA_E_4735595	spoof	-7.472620
LA_E_2359643	spoof	-6.489909
LA_E_1800397	spoof	-3.273468
LA_E_9974474	spoof	0.355938
LA_E_7770660	spoof	-1.401175
LA_E_2525038	spoof	-5.773826
LA_E_3151963	spoof	-4.973116
LA_E_5030411	spoof	0.355938
LA_E_7569282	spoof	0.355938
LA_E_8378744	spoof	0.355938
LA_E_8420135	spoof	0.355938
LA_E_1110887	spoof	0.355938
LA_E_3757470	spoof	0.355938
LA_E_7471691	spoof	-3.598778
LA_E_3461039	spoof	-3.947535
LA_E_9013951	spoof	-0.654225
LA_E_2517989	spoof	-6.582023
LA_E_8693482	spoof	-5.930691
LA_E_7948211	spoof	-5.697865
LA_E_6751794	spoof	-5.108563
LA_E_7198686	spoof	-6.332273
LA_E_6737170	spoof	0.355938
LA_E_2757001	spoof	-5.942768
LA_E_6028259	spoof	-5.794329
LA_E_6581447	spoof	0.355938
LA_E_7454709	spoof	-6.123838
LA_E_9206345	spoof	-6.233818
LA_E_2142896	spoof	0.355938
LA_E_2818977	spoof	0.355938
LA_E_6908738	spoof	-2.393122
LA_E_8724776	spoof	0.355938
LA_E_5636545	spoof	0.355938
LA_E_9041553	spoof	0.355938
LA_E_2126597	spoof	0.355938
LA_E_2621841	spoof	0.355938
LA_E_5096712	spoof	-0.503684
LA_E_7785545	spoof	-0.063913
LA_E_5491765	spoof	-5.361680
LA_E_3828560	spoof	-5.828570
LA_E_3710684	spoof	-6.257383
LA_E_8396775	spoof	-5.113621
LA_E_6572461	spoof	-5.398968
LA_E_3578242	spoof	-5.572193
LA_E_8783572	spoof	-6.459815
LA_E_5034118	spoof	-7.299132
LA_E_3841111	spoof	-5.352397
LA_E_2266685	spoof	-5.255323
LA_E_3646513	spoof	-5.490557
LA_E_7945623	spoof	-6.500464
LA_E_8798625	spoof	-6.931136
LA_E_9994444	spoof	-5.830524
LA_E_2339586	spoof	0.355938
LA_E_3493206	spoof	-7.688862
LA_E_5999475	spoof	0.355938
LA_E_2873253	spoof	-3.775253
LA_E_6093196	spoof	-3.638073
LA_E_3634006	spoof	-4.674347
LA_E_1778897	spoof	-5.059442
LA_E_9872260	spoof	-4.342909
LA_E_9844578	spoof	-4.004606
LA_E_6340151	spoof	-4.656585
LA_E_4182712	spoof	-3.891042
LA_E_2566395	spoof	0.355938
LA_E_7799812	spoof	-4.637257
LA_E_3192144	spoof	-3.861442
LA_E_4879235	spoof	-3.674635
LA_E_9617826	spoof	-4.510452
LA_E_1709077	spoof	-3.758710
LA_E_7892818	spoof	-6.559960
LA_E_9003301	spoof	-5.963971
LA_E_9987716	spoof	-7.095112
LA_E_2444407	spoof	-6.289491
LA_E_6661846	spoof	0.355938
LA_E_2401193	spoof	-5.610421
LA_E_3024773	spoof	-5.871064
LA_E_7800454	spoof	-6.202005
LA_E_9079099	spoof	-7.433960
LA_E_6251994	spoof	-6.201187
LA_E_2296272	spoof	-6.630453
LA_E_5449394	spoof	-6.110428
LA_E_2448109	spoof	-6.216690
LA_E_1489607	spoof	-7.164897
LA_E_3647340	spoof	-6.538836
LA_E_3190604	spoof	-6.610558
LA_E_9714347	spoof	0.355938
LA_E_5303628	spoof	0.355938
LA_E_7774269	spoof	0.355938
LA_E_4548128	spoof	-4.358088
LA_E_2982959	spoof	-4.845763
LA_E_4530325	spoof	-5.360837
LA_E_3477243	spoof	-4.212570
LA_E_9416555	spoof	-6.594069
LA_E_5560505	spoof	-5.432301
LA_E_9493338	spoof	-6.222785
LA_E_3443448	spoof	-5.284057
LA_E_8576261	spoof	-5.294777
LA_E_5510528	spoof	-4.263334
LA_E_8583601	spoof	-5.264608
LA_E_8413124	spoof	-3.937135
LA_E_4238267	spoof	-3.384667
LA_E_9061545	spoof	-5.073459
LA_E_9420449	spoof	-8.832457
LA_E_2207409	spoof	0.355938
LA_E_5660743	spoof	0.355938
LA_E_7904886	spoof	-8.436395
LA_E_3722297	spoof	0.355938
LA_E_1208099	spoof	-8.818646
LA_E_7208768	spoof	0.355938
LA_E_8857763	spoof	0.355938
LA_E_2176573	spoof	-8.412768
LA_E_7382545	spoof	0.355938
LA_E_6813295	spoof	-7.683924
LA_E_3372048	spoof	0.355938
LA_E_2097023	spoof	-8.118976
LA_E_2482062	spoof	0.355938
LA_E_1014071	spoof	0.355938
LA_E_5021101	spoof	0.355938
LA_E_3631303	spoof	0.355938
LA_E_7229443	spoof	0.355938
LA_E_6022033	spoof	0.355938
LA_E_1738409	spoof	-7.238031
LA_E_6228228	spoof	0.355938
LA_E_2610034	spoof	-7.048435
LA_E_5925616	spoof	0.355938
LA_E_9891265	spoof	-7.465733
LA_E_1585361	spoof	0.355938
LA_E_7486275	spoof	0.355938
LA_E_1182880	spoof	-7.373207
LA_E_8794404	spoof	-6.455931
LA_E_1634363	spoof	-7.529998
LA_E_8437664	spoof	-7.065799
LA_E_8137021	spoof	0.355938
LA_E_3914265	spoof	-6.816829
LA_E_9471785	spoof	0.355938
LA_E_2490156	spoof	0.355938
LA_E_8329743	spoof	0.355938
LA_E_8166048	spoof	-9.379412
LA_E_9634535	spoof	-8.687506
LA_E_2523982	spoof	-8.226323
LA_E_9731547	spoof	-9.870673
LA_E_2241014	spoof	0.355938
LA_E_8213967	spoof	-8.005943
LA_E_3272443	spoof	-8.172393
LA_E_4872418	spoof	0.355938
LA_E_1208542	spoof	0.355938
LA_E_8301939	spoof	0.355938
LA_E_3147536	spoof	0.355938
LA_E_3280042	spoof	-8.420991
LA_E_6336641	spoof	0.355938
LA_E_9219624	spoof	-7.000078
LA_E_3704244	spoof	-8.259988
LA_E_2170397	spoof	-7.828648
LA_E_8313172	spoof	0.355938
LA_E_6249466	spoof	-7.364178
LA_E_4733210	spoof	0.355938
LA_E_7063881	spoof	-8.193551
LA_E_1825700	spoof	-4.715935
LA_E_7979321	spoof	0.355938
LA_E_1303344	spoof	-8.094980
LA_E_7439440	spoof	-7.498521
LA_E_9401319	spoof	0.355938
LA_E_9026376	spoof	-6.520543
LA_E_5909450	spoof	-5.919505
LA_E_3044858	spoof	-4.784664
LA_E_3030863	spoof	0.355938
LA_E_2609201	spoof	-8.162076
LA_E_8102355	spoof	-7.239317
LA_E_1041091	spoof	0.355938
LA_E_1192160	spoof	-6.873843
LA_E_7888420	spoof	-6.658631
LA_E_8715256	spoof	0.355938
LA_E_6182942	spoof	0.355938
LA_E_6421973	spoof	-7.315727
LA_E_6206269	spoof	-7.737329
LA_E_1175832	spoof	0.355938
LA_E_1092881	spoof	-7.864348
LA_E_6297797	spoof	-8.413091
LA_E_1085040	spoof	-7.398054
LA_E_2750093	spoof	-8.412751
LA_E_6309283	spoof	-6.420837
LA_E_3679310	spoof	-4.342769
LA_E_6350900	spoof	-3.292329
LA_E_6719335	spoof	0.355938
LA_E_2670897	spoof	0.355938
LA_E_4009140	spoof	-5.157660
LA_E_6058370	spoof	0.355938
LA_E_9120258	spoof	0.355938
LA_E_2905656	spoof	-2.952938
LA_E_7047701	spoof	0.355938
LA_E_1451539	spoof	0.355938
LA_E_4450675	spoof	0.355938
LA_E_7917063	spoof	0.355938
LA_E_8208208	spoof	-4.460045
LA_E_9522738	spoof	-2.235857
LA_E_1568315	spoof	-2.994050
LA_E_7723690	spoof	0.355938
LA_E_4778344	spoof	0.355938
LA_E_2639994	spoof	0.355938
LA_E_5396330	spoof	-6.950680
LA_E_6540215	spoof	0.355938
LA_E_9528598	spoof	0.355938
LA_E_6004320	spoof	-5.057746
LA_E_9553900	spoof	-7.571079
LA_E_2961482	spoof	-6.297992
LA_E_9346940	spoof	0.355938
LA_E_1859805	spoof	-6.803077
LA_E_4039035	spoof	0.355938
LA_E_2244047	spoof	-7.316696
LA_E_9404466	spoof	0.355938
LA_E_9558696	spoof	-7.271832
LA_E_5321234	spoof	-6.805119
LA_E_7596365	spoof	-8.117798
LA_E_1827323	spoof	-8.467437
LA_E_5587164	spoof	0.355938
LA_E_1152504	spoof	-4.823104
LA_E_7689173	spoof	-4.189874
LA_E_5863554	spoof	0.355938
LA_E_7694337	spoof	0.355938
LA_E_5045576	spoof	0.355938
LA_E_1106087	spoof	0.355938
LA_E_5452602	spoof	-4.910829
LA_E_8272770	spoof	0.355938
LA_E_2359208	spoof	-3.398579
LA_E_2144093	spoof	-6.971777
LA_E_6467698	spoof	-5.791534
LA_E_8240603	spoof	-6.885026
LA_E_4805222	spoof	-6.926161
LA_E_3915694	spoof	-5.418955
LA_E_8612564	spoof	-7.065632
LA_E_3965142	spoof	-5.779465
LA_E_5809065	spoof	-6.863041
LA_E_3919868	spoof	-6.916432
LA_E_2068570	spoof	-5.406303
LA_E_5471036	spoof	-6.897662
LA_E_3241031	spoof	-6.282631
LA_E_5891720	spoof	-6.753919
LA_E_7647749	spoof	-6.577771
LA_E_7478122	spoof	-5.948515
LA_E_9032083	spoof	-7.047564
LA_E_1253409	spoof	-6.082675
LA_E_7010549	spoof	-6.508790
LA_E_1716918	spoof	-6.999953
LA_E_8145672	spoof	-6.203199
LA_E_5110716	spoof	0.355938
LA_E_1457223	spoof	-4.412605
LA_E_5237081	spoof	-5.488258
LA_E_2953252	spoof	-4.169574
LA_E_3851808	spoof	0.355938
LA_E_1531582	spoof	0.355938
LA_E_8426048	spoof	0.355938
LA_E_1769049	spoof	0.355938
LA_E_8653654	spoof	0.355938
LA_E_9778426	spoof	-3.470254
LA_E_3835113	spoof	-5.423056
LA_E_3809880	spoof	-4.931965
LA_E_1156355	spoof	-3.725167
LA_E_8101536	spoof	0.355938
LA_E_9296950	spoof	-6.695726
LA_E_5752314	spoof	-5.078226
LA_E_9450436	spoof	0.355938
LA_E_2929383	spoof	0.355938
LA_E_9569729	spoof	-5.749881
LA_E_7858188	spoof	-6.230065
LA_E_3274173	spoof	-4.765051
LA_E_8913939	spoof	-5.265656
LA_E_7013074	spoof	-7.241002
LA_E_8497567	spoof	-6.433076
LA_E_6940136	spoof	-5.991180
LA_E_1741064	spoof	-6.800800
LA_E_8247046	spoof	-6.426890
LA_E_2814962	spoof	-5.511819
LA_E_8023637	spoof	0.355938
LA_E_6372149	spoof	0.355938
LA_E_6276959	spoof	0.355938
LA_E_3920129	spoof	-6.211508
LA_E_6611889	spoof	0.355938
LA_E_7154309	spoof	0.355938
LA_E_6482425	spoof	0.355938
LA_E_3620768	spoof	0.355938
LA_E_4444717	spoof	-5.895889
LA_E_5970813	spoof	-5.081156
LA_E_9852603	spoof	-6.360362
LA_E_7911124	spoof	-5.170837
LA_E_5933884	spoof	0.355938
LA_E_3890666	spoof	-6.119050
LA_E_4085232	spoof	0.355938
LA_E_9100175	spoof	-7.844172
LA_E_4073705	spoof	0.355938
LA_E_3898199	spoof	-8.290823
